_id,id,username,followers,text,hashtags,language,created
ObjectId(5e5cfaabedc8c2e5310bee2c),1.23E+18,mwrvelouhaz,2808,girls don't want money and boyfriend girls want Louis Tomlinson and Harry Styles to assume that Larry is real,[],en,2020-03-02T12:23:02.000Z
ObjectId(5e5cfaabedc8c2e5310bee2d),1.23E+18,stylesxhoney,7568,"LADIES AND GENTELMEN 

HARRY STYLES https://t.co/CU980PU9Lb",[],en,2020-03-02T12:23:02.000Z
ObjectId(5e5cfaabedc8c2e5310bee2e),1.23E+18,allthelove2014,822,"RT @harrymoonchild: Harry tipsy dancing in his 'but daddy I love him's shirt, pearls and pink nails barefoot with a fan is the sweetest thi…",[],en,2020-03-02T12:23:02.000Z
ObjectId(5e5cfaacedc8c2e5310bee2f),1.23E+18,_Siphele,45,RT @BinweA: Honestly just RTing cause there’s no way this photo isn’t good luck,[],en,2020-03-02T12:23:03.000Z
ObjectId(5e5cfaacedc8c2e5310bee30),1.23E+18,bcauya,1286,RT @Iondunn: omg Harry is that drunk girl in a bathroom I love it,[],en,2020-03-02T12:23:03.000Z
ObjectId(5e5cfaacedc8c2e5310bee31),1.23E+18,nekomanse,73,RT @moodvintage: Andy Warhol using an Amiga computer to create a digital portrait of Debbie Harry (1985). https://t.co/lvlzMkR65T,[],en,2020-03-02T12:23:03.000Z
ObjectId(5e5cfaaeedc8c2e5310bee32),1.23E+18,donnymac26,428,"RT @CABRAXAS10: THIS is what Meghan's turned her Prince into. For shame, Meghan! For shame!",[],en,2020-03-02T12:23:05.000Z
ObjectId(5e5cfaaeedc8c2e5310bee33),1.23E+18,Lesegokgwatlha,135,RT @BinweA: Honestly just RTing cause there’s no way this photo isn’t good luck https://t.co/8SUnUx2JxW,[],en,2020-03-02T12:23:05.000Z
ObjectId(5e5cfaafedc8c2e5310bee34),1.23E+18,VenezuelaHarry,224,RT @hsdaily: “Watermelon Sugar is about definitely the euphoria of kinda being in love with someone. It’s similar to Adore You but it's mor…,[],en,2020-03-02T12:23:06.000Z
ObjectId(5e5cfaafedc8c2e5310bee35),1.23E+18,celebritykimdot,36597,"RT @celebritykimdot: 🔥 #Celebs #MusicTv Famous birthdays for March 1: Justin Bieber, Harry Belafonte https://t.co/gVjUgyxx4H","[{""text"":""Celebs"",""indices"":[23,30]},{""text"":""MusicTv"",""indices"":[31,39]}]",en,2020-03-02T12:23:06.000Z
ObjectId(5e5cfab1edc8c2e5310bee36),1.23E+18,timmydikko,82,"@GMLmusic The French Connection
Dirty Harry
Willy Wonka &amp; The Chocolate Factory
Diamonds Are Forever
The Andromeda Strain
LeMans
Get Carter",[],en,2020-03-02T12:23:08.000Z
ObjectId(5e5cfab1edc8c2e5310bee37),1.23E+18,cloudyikiwi,1212,i need to get barricade first lol rip,[],en,2020-03-02T12:23:08.000Z
ObjectId(5e5cfab1edc8c2e5310bee38),1.23E+18,Wallss28,93,"RT @1dfollowmutual2: rt this to gain harry stan mutuals, follow everyone who retweets this and make sure to follow back 🌴",[],en,2020-03-02T12:23:08.000Z
ObjectId(5e5cfab3edc8c2e5310bee39),1.23E+18,taliblaskovicc,64,"RT @goldenlouver: ok anyways fuck my toxic ex, follow me for baby harry styles content!!!!!  https://t.co/SXpVViXdlT",[],en,2020-03-02T12:23:10.000Z
ObjectId(5e5cfab4edc8c2e5310bee3a),1.23E+18,outofcntexthp,26326,harry high on felix felicis: 24/7 mood,[],en,2020-03-02T12:23:11.000Z
ObjectId(5e5cfab4edc8c2e5310bee3b),1.23E+18,hurfunmaula,251,"From water based organisms, to amphibians, to mammals... we have come a long way. This brilliant GIF sums our movem… https://t.co/2hWB5u9P7S",[],en,2020-03-02T12:23:11.000Z
ObjectId(5e5cfab5edc8c2e5310bee3c),1.23E+18,andando01,32,RT @Iondunn: omg Harry is that drunk girl in a bathroom I love it,[],en,2020-03-02T12:23:12.000Z
ObjectId(5e5cfab6edc8c2e5310bee3d),1.23E+18,barbiepetines,32,RT @dotsph101: Harry Potter and Snoopy spotted. Looking sharp boys! #DOTSPHUrongSulong https://t.co/3xWKM8pyQy,"[{""text"":""DOTSPHUrongSulong"",""indices"":[68,86]}]",en,2020-03-02T12:23:13.000Z
ObjectId(5e5cfab6edc8c2e5310bee3e),1.23E+18,marinyenifer17,348,RT @narryscosmos_: DO YALL REMEMBER WHEN HARRY SANG BIG BROWN POO INSTEAD OF GOTTA BE YOU AND THEN STARTED CACKLING AT HIMSELF?? PLEASE VET…,[],en,2020-03-02T12:23:13.000Z
ObjectId(5e5cfab6edc8c2e5310bee3f),1.23E+18,FranjicLeonarda,23,Imagine Harry as Ariel inthe live action remake,[],en,2020-03-02T12:23:13.000Z
ObjectId(5e5cfab6edc8c2e5310bee40),1.23E+18,allthelove2014,822,RT @hsdaily: Rockland Video Productions: Coaching Harry Styles how to perform for the camera. Ya https://t.co/6243UYq2cA,[],en,2020-03-02T12:23:13.000Z
ObjectId(5e5cfab7edc8c2e5310bee41),1.23E+18,Badgabe7,1123,RT @jaorockwell: Harry Styles// Shawn Mendes https://t.co/ET9rNeNCzm,[],en,2020-03-02T12:23:14.000Z
ObjectId(5e5cfab9edc8c2e5310bee42),1.23E+18,FISARMilano,485,The Napa Valley Wine Train Is Doing a Murder Mystery Ride for Harry Potter Fans https://t.co/mfeekIsbsh https://t.co/mO0T7rHgkM,[],en,2020-03-02T12:23:16.000Z
ObjectId(5e5cfabaedc8c2e5310bee43),1.23E+18,adamsoffline,762,"he lowkey looks like one of them q*eerbaiting straights, harry styles tease",[],en,2020-03-02T12:23:17.000Z
ObjectId(5e5cfabbedc8c2e5310bee44),1.23E+18,mikzinj,398,RT @JohnKani2: Happy Birthday my dear older brother Harry Belafonte. You have been an inspiration to all of us in Africa and the Diaspora h…,[],en,2020-03-02T12:23:18.000Z
ObjectId(5e5cfabcedc8c2e5310bee45),1.23E+18,emily_p115,1,RT @carlyincontro: the bachelorette but it’s just me and 20 men who look like harry styles,[],en,2020-03-02T12:23:19.000Z
ObjectId(5e5cfabdedc8c2e5310bee46),1.23E+18,lwtopslinsxn,278,"RT @UpdateHL: 📝| ""A virgin."" -Harry when asked what he would be if he weren't a music artist!

©️ENTERCOM",[],en,2020-03-02T12:23:20.000Z
ObjectId(5e5cfabdedc8c2e5310bee47),1.23E+18,vauxguy,608,"RT @OxfordDiplomat: One extremely important point made by @johnmcdonnellMP on Julian Assange case:

Why should the UK extradite Assange to…",[],en,2020-03-02T12:23:20.000Z
ObjectId(5e5cfabdedc8c2e5310bee48),1.23E+18,28alwayslouhaz,3175,this is deadass harry at the end i can’t https://t.co/R6PQlqawuk,[],en,2020-03-02T12:23:20.000Z
ObjectId(5e5cfabeedc8c2e5310bee49),1.23E+18,RDelvigo,30,"RT @HarryNextToLou: louis: what’s for dinner

harry: it’s a soup-prise

louis: is it soup

harry: i soup-pose it could be

louis: stop it…",[],en,2020-03-02T12:23:22.000Z
ObjectId(5e5cfac0edc8c2e5310bee4a),1.23E+18,marian_rey,21,RT @_Snape_: Friends are temporary. Harry Potter is forever.,[],en,2020-03-02T12:23:23.000Z
ObjectId(5e5cfac0edc8c2e5310bee4b),1.23E+18,RedGirl96870225,32,RT @historylvrsclub: Even in the 1870s people were obsessed with cats. Photograph by Harry Pointer. https://t.co/KUggEqHUHy,[],en,2020-03-02T12:23:23.000Z
ObjectId(5e5cfac2edc8c2e5310bee4c),1.23E+18,xoulxoptsxx,1477,RT @TheHarryNews: Harry Styles takes us behind the drenched video for ‘Falling’ https://t.co/QC6zNkKk0a,[],en,2020-03-02T12:23:25.000Z
ObjectId(5e5cfac2edc8c2e5310bee4d),1.23E+18,deviouslina,73,"RT @signoftheharry: 🚨 BREAKING NEWS 🚨

Harry Styles, 26, singer, is NOT a virgin  https://t.co/TqUA2ZnD8p",[],en,2020-03-02T12:23:25.000Z
ObjectId(5e5cfac2edc8c2e5310bee4e),1.23E+18,nialler_smile5,270,"RT @beaadmires1D: Girls don't want boyfriends. They want Niall Horan, Louis Tomlinson, Liam Payne, Harry Styles and Zayn Malik to have a go…",[],en,2020-03-02T12:23:25.000Z
ObjectId(5e5cfac3edc8c2e5310bee4f),1.23E+18,zaynurmycocaine,2250,#NAME?,[],en,2020-03-02T12:23:26.000Z
ObjectId(5e5cfac4edc8c2e5310bee50),1.23E+18,lwtopslinsxn,278,RT @lwtkissies: did he really say this same thing 8 years ago while looking at louis 💀 https://t.co/DCsen3wWb7,[],en,2020-03-02T12:23:27.000Z
ObjectId(5e5cfac4edc8c2e5310bee51),1.23E+18,irenelasagna,2443,RT @hsdaily: “People can expect a fancy dress show or a costume party. I think we’ll get as many people who are coming as possible to dress…,[],en,2020-03-02T12:23:27.000Z
ObjectId(5e5cfac4edc8c2e5310bee52),1.23E+18,BeeMovieLIT,56,"- This is us!
 
- Non-men.
 
- Amen!
 
Harry Asia!",[],en,2020-03-02T12:23:27.000Z
ObjectId(5e5cfac4edc8c2e5310bee53),1.23E+18,skzttles,821,my little pony...,[],en,2020-03-02T12:23:27.000Z
ObjectId(5e5cfac5edc8c2e5310bee54),1.23E+18,Mar2Stella,102,RT @hsbabyangel: Harry should throw candy into the crowd at harryween,[],en,2020-03-02T12:23:28.000Z
ObjectId(5e5cfac6edc8c2e5310bee55),1.23E+18,vi_vem,599,harry DM.....,[],en,2020-03-02T12:23:29.000Z
ObjectId(5e5cfac7edc8c2e5310bee56),1.23E+18,MehdiJami,4939,RT @moodvintage: Andy Warhol using an Amiga computer to create a digital portrait of Debbie Harry (1985). https://t.co/lvlzMkR65T,[],en,2020-03-02T12:23:30.000Z
ObjectId(5e5cfac8edc8c2e5310bee57),1.23E+18,Dykwya_tpwk,22,RT @hsbabyangel: Imagine: you’re at harryween and all of a sudden everything goes blank. You wake up backstage laying on a couch. Harry gav…,[],en,2020-03-02T12:23:31.000Z
ObjectId(5e5cfac8edc8c2e5310bee58),1.23E+18,J00NB0Y,634,RT @ughgeo: who was the first person u ever stanned? i was like 9 years old stanning one direction &amp; thinking harry styles would fall in lo…,[],en,2020-03-02T12:23:31.000Z
ObjectId(5e5cfac9edc8c2e5310bee59),1.23E+18,AsadAzi29210526,0,I entered the #FridayForty for @CursedChildLDN on @TodayTixUK! Get tickets for performances next week at £40 (£20 p… https://t.co/8jG25OjZMi,"[{""text"":""FridayForty"",""indices"":[14,26]}]",en,2020-03-02T12:23:32.000Z
ObjectId(5e5cfac9edc8c2e5310bee5a),1.23E+18,Toulousebxtera,9,The fact that Harry knows I actually exist -,[],en,2020-03-02T12:23:32.000Z
ObjectId(5e5cfacaedc8c2e5310bee5b),1.23E+18,racusta007,58,They keep on clinging to the race card! Nobody likes markle because she is a narcissist!!! 😂😂😂 The royal family isn… https://t.co/4xVPf4Ggfp,[],en,2020-03-02T12:23:32.000Z
ObjectId(5e5cfacaedc8c2e5310bee5c),1.23E+18,MjoliaNita16,938,RT @BinweA: Honestly just RTing cause there’s no way this photo isn’t good luck,[],en,2020-03-02T12:23:33.000Z
ObjectId(5e5cfacbedc8c2e5310bee5d),1.23E+18,kissymed,702,RT @7Osharry: Harry saying “having sex &amp; feeling sad” on loop to bless yalls timeline. https://t.co/8R1x3naaZj,[],en,2020-03-02T12:23:34.000Z
ObjectId(5e5cfaccedc8c2e5310bee5e),1.23E+18,5sosstitches,20297,RT @Iondunn: omg Harry is that drunk girl in a bathroom I love it,[],en,2020-03-02T12:23:35.000Z
ObjectId(5e5cfaccedc8c2e5310bee5f),1.23E+18,andreifderegla,380,"sunflower, vol 6. - harry styles",[],en,2020-03-02T12:23:35.000Z
ObjectId(5e5cfaceedc8c2e5310bee60),1.23E+18,hxrrynstuff,6445,Maybe we won,[],en,2020-03-02T12:23:37.000Z
ObjectId(5e5cfacfedc8c2e5310bee61),1.23E+18,morganeyka,298,RT @jasebyjason: Hoes mad!,[],en,2020-03-02T12:23:38.000Z
ObjectId(5e5cfad0edc8c2e5310bee62),1.23E+18,famediamore,2801,RT @narryscosmos_: DO YALL REMEMBER WHEN HARRY SANG BIG BROWN POO INSTEAD OF GOTTA BE YOU AND THEN STARTED CACKLING AT HIMSELF?? PLEASE VET…,[],en,2020-03-02T12:23:39.000Z
ObjectId(5e5cfad1edc8c2e5310bee63),1.23E+18,okechukwundubui,60,RT @lauriewhitwell: Harry Maguire left Goodison holding man-of-the-match award under his arm. His aerial presence so vital today. Solskjaer…,[],en,2020-03-02T12:23:40.000Z
ObjectId(5e5cfad1edc8c2e5310bee64),1.23E+18,jacquelinedora3,11200,"RT @WayneDupreeShow: Harry and the Royals are just ""unpaid extras"" who appear in the new Meghan Markle show. 

These poor people have been…",[],en,2020-03-02T12:23:40.000Z
ObjectId(5e5cfad2edc8c2e5310bee65),1.23E+18,FranjicLeonarda,23,RT @lwtkissies: did he really say this same thing 8 years ago while looking at louis 💀 https://t.co/DCsen3wWb7,[],en,2020-03-02T12:23:41.000Z
ObjectId(5e5cfad2edc8c2e5310bee66),1.23E+18,RuthAbbitt,7811,"Meghan Markle looking for superhero role in Hollywood, report says

https://t.co/6XaOJps1zj
#Unbelievable  
I feel… https://t.co/7YDu9pYD2z","[{""text"":""Unbelievable"",""indices"":[92,105]}]",en,2020-03-02T12:23:41.000Z
ObjectId(5e5cfad2edc8c2e5310bee67),1.23E+18,tare_abang,495,"RT @ikhide: Good night, Professor Harry Garuba. Where we come from, we do not keep obituary files; songs and dances bid farewell when our a…",[],en,2020-03-02T12:23:41.000Z
ObjectId(5e5cfad3edc8c2e5310bee68),1.23E+18,Natalie00099,13,RT @hsdaily: “Adore You to me is about like that initial excitement of like meeting someone and you’re kinda excited about them. I guess it…,[],en,2020-03-02T12:23:42.000Z
ObjectId(5e5cfad3edc8c2e5310bee69),1.23E+18,Insanity1231,33,"RT @HarryNextToLou: harry: any cute things to call your boyfriend?

niall: sugar

liam: honey

louis: flour

zayn: egg

louis: 1/2lb butter…",[],en,2020-03-02T12:23:42.000Z
ObjectId(5e5cfad3edc8c2e5310bee6a),1.23E+18,12fantasies,1469,Watching Harry b-day videos 😁😁😁😁😁😁😁😁,[],en,2020-03-02T12:23:43.000Z
ObjectId(5e5cfad4edc8c2e5310bee6b),1.23E+18,babytauruss,203,RT @Iondunn: omg Harry is that drunk girl in a bathroom I love it,[],en,2020-03-02T12:23:43.000Z
ObjectId(5e5cfad4edc8c2e5310bee6c),1.23E+18,harrysxcurly,741,RT @harrysenigma: Fuck it Harry Styles dancing with a fan to Stupid Love by Lady Gaga in a club in a But Daddy I Love Him shirt on the tl h…,[],en,2020-03-02T12:23:43.000Z
ObjectId(5e5cfad5edc8c2e5310bee6d),1.23E+18,nate35047649,35,"RT @abbeyh720: Every time I hear the music from Harry Potter, I get chills. Like straight up chills right away",[],en,2020-03-02T12:23:44.000Z
ObjectId(5e5cfad6edc8c2e5310bee6e),1.23E+18,hannah5150_,1847,"RT @hstyleswomen: harry styles saying ""don't let any guy or any girl or anyone at any time hurt you"" to a fan. If you still don't think tha…",[],en,2020-03-02T12:23:45.000Z
ObjectId(5e5cfad7edc8c2e5310bee6f),1.23E+18,joan_osborne,11592,"RT @altochulo: MAGIC at the Apollo: Usher, Doug E Fresh, Aloe Blacc, John Forte, Angelique Kidjo, Alice Smith, Common, and some more amazin…",[],en,2020-03-02T12:23:46.000Z
ObjectId(5e5cfad9edc8c2e5310bee70),1.23E+18,reysthor,858,RT @Iondunn: omg Harry is that drunk girl in a bathroom I love it,[],en,2020-03-02T12:23:48.000Z
ObjectId(5e5cfadaedc8c2e5310bee71),1.23E+18,sheharrystyles,297,RT @hsdaily: “Watermelon Sugar is about definitely the euphoria of kinda being in love with someone. It’s similar to Adore You but it's mor…,[],en,2020-03-02T12:23:49.000Z
ObjectId(5e5cfadbedc8c2e5310bee72),1.23E+18,InspiredPM,682,Good times with good mates on Harry Redknapp’s Sandbanks Summer. The intro music is banging😉🙃… https://t.co/KiEjkrUQOp,[],en,2020-03-02T12:23:49.000Z
ObjectId(5e5cfadbedc8c2e5310bee73),1.23E+18,lightsupessy,1598,"RT @hsdaily: This is the t-shirt Harry is wearing in these pictures: 
https://t.co/01JASMgXGJ https://t.co/oa2JuzcskL",[],en,2020-03-02T12:23:50.000Z
ObjectId(5e5cfadbedc8c2e5310bee74),1.23E+18,CarlettaLarry28,66,RT @hsdaily: “People can expect a fancy dress show or a costume party. I think we’ll get as many people who are coming as possible to dress…,[],en,2020-03-02T12:23:50.000Z
ObjectId(5e5cfaddedc8c2e5310bee75),1.23E+18,mafezari,529,"RT @goldnzarry: zayn: ""she plays with my heart and emotion i give her my love and devotion""

harry: ""you've got my devotion
but man, i can…",[],en,2020-03-02T12:23:52.000Z
ObjectId(5e5cfaddedc8c2e5310bee76),1.23E+18,_TwinWillow,61,RT @SussexDetective: | THREAD | New neighbours rally round Harry and Meghan to keep paparazzi at bay https://t.co/KV6Qb0QzkD,[],en,2020-03-02T12:23:52.000Z
ObjectId(5e5cfaddedc8c2e5310bee77),1.23E+18,lexiePa06501386,23,"RT @IAmAphroditeOz: @CW_TheFlash No matter how many entities - Dr. Harry Wells / Dr. Harrison Wells / Sherloque Wells, I don’t trust any of…",[],en,2020-03-02T12:23:53.000Z
ObjectId(5e5cfadeedc8c2e5310bee78),1.23E+18,starinthecarbot,63,"*Replay by SHINee fades in* 'Kim Seokjin please...' Harry Styles pleaded, 'this is the 7th time we've heard this'.… https://t.co/qwd2Jm0ExW",[],en,2020-03-02T12:23:52.000Z
ObjectId(5e5cfadeedc8c2e5310bee79),1.23E+18,eddy_lime,258,@jessica28639084 Honey  that person is also in the ZQUAD and also just becoz he loves harry and louis and zayn if i… https://t.co/mACH53oJ6b,[],en,2020-03-02T12:23:53.000Z
ObjectId(5e5cfadeedc8c2e5310bee7a),1.23E+18,maniaKi_,1050,RT @CrypticNoOne: Need her on BLACKED,[],en,2020-03-02T12:23:54.000Z
ObjectId(5e5cfadfedc8c2e5310bee7b),1.23E+18,_Falling_DLIBYH,177,RT @ThisDayInLarrie: 1 Mar 2012 🤗👀 Harry and Louis share a private moment. https://t.co/2E27h3mMCT,[],en,2020-03-02T12:23:54.000Z
ObjectId(5e5cfadfedc8c2e5310bee7c),1.23E+18,jayymariefams,1748,i wish harry would record and release his cover of juice,[],en,2020-03-02T12:23:54.000Z
ObjectId(5e5cfadfedc8c2e5310bee7d),1.23E+18,incredingo,3644,@Judy69472673 @YouTube i think the queen knew before xmas there was trouble brewing but i don't think she realised… https://t.co/kKgsy1eO3G,[],en,2020-03-02T12:23:54.000Z
ObjectId(5e5cfae0edc8c2e5310bee7e),1.23E+18,carmel0825,11,RT @carlyincontro: the bachelorette but it’s just me and 20 men who look like harry styles,[],en,2020-03-02T12:23:55.000Z
ObjectId(5e5cfae0edc8c2e5310bee7f),1.23E+18,BrighteningLou,762,"RT @BritishGQ: Harry Styles shows it's time to invest in a vest for SS20🔥

📸@LANVINofficial https://t.co/lc1JJUc1JH",[],en,2020-03-02T12:23:55.000Z
ObjectId(5e5cfae0edc8c2e5310bee80),1.23E+18,thislovesbad,13060,RT @outofcntexthp: harry high on felix felicis: 24/7 mood,[],en,2020-03-02T12:23:55.000Z
ObjectId(5e5cfae1edc8c2e5310bee81),1.23E+18,mikrokoshooky,839,RT @fleetwoodsugar: Harry would be a virgin physiotherapist teacher florist flower shop coffee bar owner if he wasn’t a musician,[],en,2020-03-02T12:23:56.000Z
ObjectId(5e5cfae1edc8c2e5310bee82),1.23E+18,k4ssan_,228,RT @moodvintage: Andy Warhol using an Amiga computer to create a digital portrait of Debbie Harry (1985). https://t.co/lvlzMkR65T,[],en,2020-03-02T12:23:56.000Z
ObjectId(5e5cfae2edc8c2e5310bee83),1.23E+18,montero_risris,14,sadded,[],en,2020-03-02T12:23:57.000Z
ObjectId(5e5cfae2edc8c2e5310bee84),1.23E+18,pitpony5695,615,"RT @davidkurten: It is disgraceful that the British taxpayer has been billed another £50,000 so that MEghan and Harry can leave their child…",[],en,2020-03-02T12:23:57.000Z
ObjectId(5e5cfae2edc8c2e5310bee85),1.23E+18,homewithljp,3216,RT @UpdateHL: 📝| “Adore You to me is about like that initial excitement of meeting someone and becoming excited by them. I guess it's like…,[],en,2020-03-02T12:23:57.000Z
ObjectId(5e5cfae4edc8c2e5310bee86),1.23E+18,sierranevadaen1,65,RT @JohnKani2: Happy Birthday my dear older brother Harry Belafonte. You have been an inspiration to all of us in Africa and the Diaspora h…,[],en,2020-03-02T12:23:59.000Z
ObjectId(5e5cfae4edc8c2e5310bee87),1.23E+18,_Nialler_xoxo__,1287,RT @Ruhina94074675: So Harry promo started... Niall too what about Louis??  His damn tour start in 8 days and there is nothing?  No intervi…,[],en,2020-03-02T12:23:59.000Z
ObjectId(5e5cfae5edc8c2e5310bee88),1.23E+18,peacheyyqween,13,Harry Styles sketch I started yesterday :D https://t.co/PgcvgAlKbI,[],en,2020-03-02T12:24:00.000Z
ObjectId(5e5cfae5edc8c2e5310bee89),1.23E+18,joeLyons12,72,"Well it ( F3) happened at Honey Badger, 8 men got a little better this morning , supporting each other! Thanks Dirt… https://t.co/k0GKIYQWYw",[],en,2020-03-02T12:24:00.000Z
ObjectId(5e5cfae5edc8c2e5310bee8a),1.23E+18,heartvshawn,4657,"RT @hstylespics: harry styles              harry styles
    2010                              2020 https://t.co/2tvDCJgIPD",[],en,2020-03-02T12:24:00.000Z
ObjectId(5e5cfae5edc8c2e5310bee8b),1.23E+18,ErJordan1,36,RT @moodvintage: Andy Warhol using an Amiga computer to create a digital portrait of Debbie Harry (1985). https://t.co/lvlzMkR65T,[],en,2020-03-02T12:24:00.000Z
ObjectId(5e5cfae6edc8c2e5310bee8c),1.23E+18,Ze_Hydro,112,RT @CrypticNoOne: Need her on BLACKED,[],en,2020-03-02T12:24:01.000Z
ObjectId(5e5cfae6edc8c2e5310bee8d),1.23E+18,ROSlERUSH,384,"i think,, big time rush?",[],en,2020-03-02T12:24:00.000Z
